index,open,high,low,close,volume
19971202,85000,85000,75000,75000,1400
19971201,79800,79800,79800,79800,0
19971129,79900,79900,79900,79900,0
19971128,80000,80000,79900,79900,3020
19971127,85000,85000,85000,85000,0
19971126,83000,85000,83000,85000,270
19971125,85000,85000,85000,85000,20
19971124,87000,87000,87000,87000,30
19971122,87000,87000,87000,87000,10
19971121,87000,87000,87000,87000,500
19971120,89000,89000,89000,89000,110
19971119,89000,89000,89000,89000,0
19971118,83500,95000,83500,95000,20
19971117,89000,89000,89000,89000,0
19971115,86000,86000,86000,86000,0
19971114,85500,85500,85500,85500,0
19971113,85500,85500,85500,85500,0
19971112,85000,85000,85000,85000,0
19971111,85000,85000,85000,85000,0
19971110,90000,90000,90000,90000,0
19971108,96000,96000,96000,96000,200
19971107,89500,89500,89500,89500,0
19971106,96900,96900,96900,96900,0
19971105,82800,96900,82800,96900,120
19971104,90000,90000,90000,90000,0
19971103,89900,89900,89900,89900,300
19971101,89000,89000,89000,89000,0
19971031,80500,94000,80500,94000,130
19971030,87500,87500,87500,87500,0
19971029,87500,87500,87500,87500,0
19971028,90000,90000,87500,87500,50
19971027,90000,94900,90000,94900,100
19971025,94900,94900,94900,94900,0
19971024,94900,94900,94900,94900,120
19971023,94900,94900,94900,94900,1670
19971022,94900,94900,94900,94900,800
19971021,95000,95000,93000,94900,2400
19971020,95000,95000,87400,94900,4000
19971018,93900,95000,93900,95000,1520
19971017,93900,93900,93900,93900,0
19971016,94500,94500,94500,94500,40
19971015,96000,96000,96000,96000,0
19971014,92000,96500,92000,96500,2000
19971013,93500,93500,93500,93500,0
19971011,95000,95000,95000,95000,20
19971010,88000,88000,88000,88000,100
19971009,84100,93000,84100,88000,220
19971008,87100,93400,87100,88000,4270
19971007,91700,91800,90000,90000,530
19971006,92500,92500,85300,91000,6340
19971004,92700,92700,89100,92700,30
19971002,86600,93500,86600,92000,4720
19971001,96900,99400,90000,93500,2940
19970930,99500,101500,90000,92500,3280
19970929,94000,94000,94000,94000,0
19970927,97000,100000,90100,100000,5110
19970926,93500,93500,93500,93500,3500
19970925,95500,97000,95000,95500,1100
19970924,95000,95500,95000,95500,1200
19970923,95000,95000,95000,95000,1520
19970922,95000,95000,95000,95000,560
19970920,96000,96000,96000,96000,0
19970919,98000,98000,98000,98000,0
19970918,104000,105000,104000,105000,370
19970913,104000,104000,104000,104000,50
19970912,104000,104000,104000,104000,220
19970911,105000,105000,105000,105000,0
19970910,105000,105000,105000,105000,0
19970909,105000,105000,105000,105000,0
19970908,98000,105000,98000,105000,320
19970906,100500,100500,100500,100500,0
19970905,100500,100500,100500,100500,0
19970904,100500,100500,100500,100500,20
19970903,100000,100000,100000,100000,690
19970902,100000,100000,100000,100000,1770
19970901,100000,100000,100000,100000,440
19970830,92000,100000,92000,100000,210
19970829,100000,100000,100000,100000,200
19970828,100000,100500,100000,100500,2980
19970827,107500,107500,107500,107500,620
19970826,100000,107500,100000,107500,3100
19970825,100000,105000,100000,100000,10080
19970823,100000,100000,100000,100000,1000
19970822,100000,100000,100000,100000,110
19970821,100000,102000,100000,100000,2560
19970820,93000,102000,93000,100000,210
19970819,98100,98100,98100,98100,0
19970818,103000,103500,98100,98100,350
19970816,104000,104000,104000,104000,0
19970814,106500,106500,106500,106500,0
19970813,108000,108000,108000,108000,20
19970812,112000,112000,104000,108000,1170
19970811,105000,105000,100000,104000,80
19970809,101500,101500,101500,101500,130
19970808,104000,104000,101000,104000,2810
19970807,105000,105000,104000,104000,1010
19970806,105000,105000,100000,104500,1350
19970805,101000,101000,101000,101000,0
19970804,101000,101000,101000,101000,90
19970802,100000,100000,100000,100000,0
19970801,100000,100000,100000,100000,3000
19970731,101000,101000,101000,101000,10
19970730,101000,101000,101000,101000,10
19970729,103500,103500,100000,100000,3040
19970728,97000,97000,97000,97000,40
19970726,93500,93500,93500,93500,0
19970725,93000,93000,93000,93000,0
19970724,92000,92000,92000,92000,0
19970723,92000,94000,92000,92000,340
19970722,95000,95000,94500,94500,3280
19970721,97000,97000,97000,97000,1110
19970719,97000,97000,97000,97000,30
19970718,101000,101000,101000,101000,70
19970716,97700,97700,97700,97700,0
19970715,92500,97800,92500,97800,20
19970714,92100,92100,92100,92100,260
19970712,94500,94500,94500,94500,0
19970711,94500,94500,94500,94500,20
19970710,100000,100000,100000,100000,0
19970709,100000,100000,100000,100000,0
19970708,102000,104000,100000,100000,6010
19970707,102000,102000,102000,102000,0
19970705,102000,102000,102000,102000,0
19970704,105000,105000,105000,105000,0
19970703,100000,105000,92500,105000,3760
19970702,100000,100000,100000,100000,0
19970701,100000,100000,98700,100000,3390
19970630,104000,104000,104000,104000,0
19970628,107000,107000,107000,107000,20
19970627,104000,104000,104000,104000,2000
19970626,100000,100000,100000,100000,10
19970625,95100,95100,95100,95100,0
19970624,95000,95000,95000,95000,370
19970623,97000,97000,97000,97000,0
19970621,97000,97000,97000,97000,0
19970620,95000,97000,95000,97000,3000
19970619,98000,102000,98000,102000,1090
19970618,99000,99000,96500,98000,2450
19970617,99000,99000,96000,96000,540
19970616,99000,99000,99000,99000,110
19970614,99000,99000,99000,99000,0
19970613,99000,99000,99000,99000,0
19970612,99000,99000,99000,99000,3000
19970611,96000,96000,96000,96000,10
19970610,96000,96000,96000,96000,0
19970609,96000,96000,96000,96000,0
19970607,96000,96000,96000,96000,2000
19970605,94000,96000,94000,94000,2650
19970604,94000,94000,94000,94000,140
19970603,95000,96000,94000,94000,2040
19970602,99800,99800,96000,96000,2050
19970531,92700,92700,92700,92700,10
19970530,98000,98000,98000,98000,10
19970529,106000,106000,106000,106000,10
19970528,103000,111000,103000,111000,630
19970527,103000,103000,103000,103000,0
19970526,103000,103000,103000,103000,0
19970524,97000,104000,97000,104000,310
19970523,103000,105000,103000,105000,410
19970522,100000,100000,100000,100000,10
19970521,95200,100000,95200,100000,1070
19970520,100000,100000,99000,100000,2110
19970519,94300,94300,94300,94300,140
19970517,100000,100000,100000,100000,10
19970516,100000,100000,100000,100000,130
19970515,102000,102000,102000,102000,0
19970513,102000,102000,102000,102000,0
19970512,99000,103000,97000,103000,1190
19970510,99000,99000,99000,99000,70
19970509,100000,100000,99000,99000,20
19970508,100000,100000,100000,100000,3000
19970507,100000,101000,100000,101000,600
19970506,102000,102000,99000,100000,1880
19970503,100000,102000,100000,102000,1810
19970502,102000,104000,100000,100000,2480
19970430,103000,104000,102000,102000,4010
19970429,110000,110000,103000,105000,480
19970428,100000,110000,98000,110000,3720
19970426,102000,102000,102000,102000,10
19970425,103000,105000,100000,100000,2280
19970424,101000,103000,100000,103000,6050
19970423,97000,101000,97000,101000,1580
19970422,99700,99700,93500,95100,440
19970421,99300,100000,99300,99700,400
19970419,102000,105000,100000,105000,6120
19970418,93600,99000,93500,99000,1810
19970417,97000,98500,97000,97000,210
19970416,93000,99000,93000,99000,1690
19970415,94000,95000,94000,95000,2050
19970414,98000,98000,94000,94000,20
19970412,98000,98000,98000,98000,1000
19970411,98000,98000,98000,98000,220
19970410,99500,100000,98000,99000,770
19970409,98000,99000,97000,99000,1170
19970408,91200,99000,91200,98000,150
19970407,97000,99000,97000,99000,1210
19970404,97000,100000,96000,97000,1510
19970403,97000,100000,97000,97000,4450
19970402,100000,100000,96000,99000,210
19970401,100000,100000,97000,100000,380
19970331,100000,101000,100000,100000,530
19970329,99000,102000,98000,102000,4460
19970328,99000,99000,97000,99000,910
19970327,99000,101000,96000,97000,1940
19970326,100000,100000,97000,99000,640
19970325,97000,103000,95000,103000,2060
19970324,100000,100000,92000,97000,3950
19970322,92000,102000,92000,100000,4590
19970321,103000,105000,100000,100000,9380
19970320,106000,106000,100000,103000,1420
19970319,99000,105000,99000,104000,10570
19970318,94000,100000,90500,99500,1550
19970317,90000,95900,88000,92900,3140
19970315,82000,89400,82000,89300,2020
19970314,92000,92000,87000,87100,4100
19970313,96000,96000,93000,93500,9340
19970312,87000,94000,87000,94000,4020
19970311,85000,90000,85000,87100,5920
19970310,86000,86000,82000,84000,10290
19970308,87000,87000,87000,87000,1760
19970307,85000,89500,85000,89500,5180
19970306,78000,83100,77500,83100,2660
19970305,76000,77000,75500,77000,10700
19970304,74500,75500,73000,75500,2200
19970303,76000,76000,75000,75000,3380
19970228,74500,76000,74500,76000,140
19970227,76000,76000,74900,74900,1610
19970226,73000,76000,73000,75000,7620
19970225,72100,72100,70100,72100,3110
19970224,72100,72100,71000,72100,4090
19970222,69500,69500,69500,69500,0
19970221,75500,75500,75000,75500,9110
19970220,74000,79700,73500,73500,550
19970219,74000,75000,73800,73800,4800
19970218,73700,73700,73700,73700,10
19970217,73700,73700,73700,73700,10
19970215,73500,73500,73500,73500,10
19970214,78000,78000,73500,73500,60
19970213,75600,75600,75600,75600,0
19970212,79000,79000,78000,78000,4030
19970211,79800,81000,79800,81000,600
19970210,79800,79800,78000,78000,350
19970206,78000,78000,77000,78000,620
19970205,78000,80000,78000,78000,3580
19970204,75900,78800,75900,78000,1220
19970203,73000,75000,73000,73100,80
19970201,75100,75100,75100,75100,50
19970131,73000,76000,73000,75000,1240
19970130,72500,75000,72000,74500,2610
19970129,72000,72000,72000,72000,340
19970128,72000,72000,72000,72000,460
19970127,72000,72000,72000,72000,1030
19970125,72000,72000,72000,72000,40
19970124,72000,72000,72000,72000,60
19970123,70000,73000,70000,73000,1660
19970122,69000,70000,69000,70000,860
19970121,66800,72300,66800,70000,320
19970120,72600,72600,72500,72500,100
19970118,72700,72700,72600,72600,100
19970117,70000,72700,69500,72700,1920
19970116,67100,72000,67100,70000,910
19970115,67000,67000,66000,67000,410
19970114,65500,67000,65500,67000,540
19970113,62200,65000,62200,64900,620
19970111,67000,67000,65000,65000,40
19970110,67000,67000,67000,67000,820
19970109,60000,67900,60000,67900,20
19970108,65000,65000,65000,65000,190
19970107,65000,65000,65000,65000,100
19970106,65000,69900,65000,69900,2730
19970104,65000,67000,65000,67000,960
19970103,60100,66000,60100,66000,80
19961227,64900,64900,64800,64900,1690
19961226,68000,68000,65000,65000,1830
19961224,68000,68000,68000,68000,2200
19961223,69000,69000,69000,69000,2000
19961221,69500,72000,69500,72000,320
19961220,68000,68000,68000,68000,2000
19961219,68000,68000,68000,68000,550
19961218,69000,69000,68000,68000,260
19961217,68000,68000,68000,68000,280
19961216,69000,69000,68000,68000,340
19961214,68000,68000,68000,68000,20
19961213,68000,68100,68000,68100,370
19961212,68000,68100,68000,68100,500
19961211,68000,68000,68000,68000,1320
19961210,69000,69000,68000,68000,690
19961209,70000,70000,68600,68600,210
19961207,70000,70000,70000,70000,0
19961206,70000,70000,70000,70000,10
19961205,70600,70600,69900,69900,1340
19961204,70400,70400,70000,70400,1150
19961203,70500,70500,70100,70400,4140
19961202,70000,70000,70000,70000,50
19961130,69000,70000,69000,70000,30
19961129,69000,69000,69000,69000,20
19961128,70800,70800,70800,70800,0
19961127,73000,73000,69000,72000,40
19961126,68000,68000,68000,68000,40
19961125,69000,69500,69000,69500,180
19961122,68500,68700,68500,68700,300
19961121,68000,68300,68000,68300,4670
19961120,68000,68000,68000,68000,720
19961119,74000,74000,70000,70000,50
19961118,73100,73100,72000,72000,210
19961116,72000,76800,72000,75200,760
19961115,71000,75200,71000,75200,4870
19961114,72000,72000,70000,71000,940
19961113,70000,71000,67000,71000,3310
19961112,69600,69600,66000,67000,8450
19961111,71000,71000,69600,69600,150
19961109,74000,74000,74000,74000,150
19961108,77000,77000,77000,77000,0
19961107,79000,79000,79000,79000,300
19961106,77000,77000,75300,75300,830
19961105,80000,80000,80000,80000,0
19961104,82000,82000,82000,82000,0
19961102,86000,86000,86000,86000,10
19961101,81400,81400,81400,81400,0
19961031,81500,81500,81500,81500,30
19961030,81000,81500,80000,81500,1590
19961029,78200,78200,78200,78200,0
19961028,78200,78200,78200,78200,0
19961026,78000,79000,78000,78200,5290
19961025,77700,79000,77700,79000,4000
19961024,78000,78000,78000,78000,230
19961023,79700,79700,78200,78200,2560
19961022,82000,83500,79200,79200,510
19961021,78700,83500,78700,83500,350
19961019,78500,83500,78500,83500,150
19961018,80500,83500,80500,81000,520
19961017,87900,87900,80500,80500,200
19961016,83500,83500,83500,83500,10
19961015,83000,83000,83000,83000,500
19961014,88400,88400,83500,83500,190
19961012,88300,88300,88300,88300,430
19961011,88500,88500,88500,88500,150
19961010,85000,87500,84000,87500,5060
19961009,85000,85000,84000,85000,2830
19961008,82000,83000,82000,83000,500
19961007,79500,81500,79200,81500,790
19961005,78200,81500,78200,81500,1000
19961004,81500,81500,81500,81500,2070
19961002,82500,82500,81500,81500,850
19961001,81000,82900,80200,81500,8080
19960930,80000,81000,80000,81000,700
19960925,78100,80000,78100,80000,120
19960924,75100,80000,75100,79400,660
19960923,79500,79500,78100,78100,510
19960921,81000,81000,79000,79000,700
19960920,82500,82500,80000,80600,3100
19960919,80000,82000,80000,80600,1400
19960918,78500,82800,78500,80000,140
19960917,80300,80500,78200,78200,1360
19960916,82000,82000,79000,80500,780
19960914,79000,82000,79000,82000,510
19960913,74900,84200,74900,79600,31130
19960912,79600,79600,79600,79600,0
19960911,82000,82000,78000,78000,700
19960910,78000,82000,78000,82000,6160
19960909,78000,78000,78000,78000,0
19960907,78000,78000,78000,78000,0
19960906,79000,79000,76100,78000,330
19960905,82800,82800,78000,78000,210
19960904,77000,80000,77000,80000,120
19960903,76000,76000,76000,76000,980
19960902,79500,79500,77000,77000,200
19960831,79500,79500,77000,79500,810
19960830,78000,82000,78000,78200,1410
19960829,76100,80000,76100,80000,300
19960828,85100,85100,80900,80900,340
19960827,85100,86000,85100,86000,20
19960826,90000,90000,88000,88000,1170
19960824,85000,90000,85000,90000,1580
19960823,83600,88000,83600,88000,2850
19960822,88700,88700,83600,83600,1100
19960821,89000,90000,88800,88800,7370
19960820,88000,90900,88000,90000,2800
19960819,88000,89900,86000,89900,4850
19960817,86000,86000,84000,86000,5190
19960816,83100,86000,81000,84000,4370
19960814,83100,84000,83100,84000,610
19960813,86500,86500,83400,83400,280
19960812,86000,86000,86000,86000,260
19960810,86000,86000,86000,86000,1160
19960809,87000,88000,86000,86000,3530
19960808,95000,95000,91000,91000,1550
19960807,95500,95500,91300,91300,3120
19960806,93100,96900,93100,96900,30
19960805,98500,98500,92200,98500,240
19960803,98600,98600,98000,98000,410
19960802,99500,99500,99100,99100,190
19960801,97000,100500,96600,99600,10340
19960731,88000,95000,88000,95000,7130
19960730,92000,92000,87000,90000,1700
19960729,86500,90000,85900,90000,6260
19960727,83100,87000,83100,87000,50
19960726,87500,88000,87500,88000,4680
19960725,87100,87500,86000,87500,4660
19960724,89400,89400,86000,86000,1800
19960723,85500,90100,85100,89400,3760
19960722,83000,86000,82000,85000,3130
19960720,81000,82000,81000,82000,160
